id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
3419,497482485287380000,1407444041,http://t.co/5EINKaO5Yj Взять кредит в альфа банке бобруйска,,,,0,,,,
3420,497484217224160000,1407444454,"http://t.co/mEj7xLa0nS Сбербанк конвертирует субординированный кредит ВЭБа в ""вечные бонды""",0,,,,,,,
3421,497487052473390000,1407445130,"#ru_ff СберБанк на комиссии до 10 % заработает на этом деле, если нет рублевой карты.",0,,,,,,,
3422,497487650811410000,1407445273,http://t.co/bLXkx6cH37 Россельхозбанквзять кредит в москве без регистрации,,,,,,,,0
3423,497498979111040000,1407447974,Россельхозбанк и Газпромбанк после санкций попросили поддержки&amp;#8230;,,,0,,,,,0
3424,497511625864120000,1407450989,RT @dufitosyfyju: Сбербанк застрахует имущество на полтриллиона рублей,0,,,,,,,
3425,497518778515600000,1407452694,Потребительский кредит сбербанк онлайн заявка http://t.co/EMZeRmS6UX,0,,,,,,,
3426,497523899765360000,1407453915,http://t.co/ooZ4GwVgPD Взять кредит райффайзенбанк железногорск,,,,,,0,,
3427,497527559849280000,1407454788,Пятница (@ Сбербанк - @sberbank in Якутск) https://t.co/OzdVTvY5J8,0,,,,,,,
3428,497535252718700000,1407456622,Sberbank CIB организовал сделку под покрытие ЭКСАР по реализации поставок энергооборудования в Европу,0,,,,,,,
3429,497536678379410000,1407456962,CGI Group: Проводить визовые сборы США через ВТБ 24 запретил Госдеп,,-1,,,,,,
3430,497537633615360000,1407457190,"RT @bm_twit: @mr_izmal Карта БМ? Вам необходимо обратиться в службу поддержки, заблокировать карту, после изъятия её передадут вам и разбло…",,,,,0,,,
3431,497551707350370000,1407460545,Новости: Сбербанк и ВТБ не планируют допвыпуски акций  #вести,0,0,,,,,,
3432,497555425550950000,1407461432,RT @picryac: ВТБ 24 прекратил прием консульских сборов за оформление виз США,,-1,,,,,,
3433,497556985781290000,1407461804,"Сбербанк и Sberbank CIB оказали поддержку ""Дальэнергомашу""  http://t.co/IHiHkA7tWb #Сбербанк #энергооборудование #Европа",0,,,,,,,
3434,497558396900350000,1407462140,Офис банка втб 24 http://t.co/6ul9rIGqK4,,0,,,,,,
3435,497559021579430000,1407462289,Сейчас зашла в сбер и за 5 мин все сделала. Не вероятно но факт:),1,,,,,,,
3436,497559933479830000,1407462507,RT @Mi_Vida_Mi: Сейчас зашла в сбер и за 5 мин все сделала. Не вероятно но факт:),1,,,,,,,
3437,497565508045390000,1407463836,"Пятница! И это не может не радовать!!! (@ Контактный центр Сбербанка - @sberbank in Омск, Омская обл.) https://t.co/T1aoA1jGV0",0,,,,,,,
3438,497566729472860000,1407464127,"http://t.co/xaLxC7pnSr Попавшие под санкции ""Россельхозбанк"" и ""Газпромбанк"" просят господдержки",,,0,,,,,0
3439,497573398491320000,1407465717,http://t.co/Igzn6LeQpE minecraft портал в райффайзенбанк,,,,,,0,,
3440,497573726314300000,1407465795,"Из средств от&amp;#8230;
Тем временем приостановлена процедура продажи Россельхозбанком собственности другого камчатского предприятия – судорем",,,,,,,,0
3441,497577027059580000,1407466582,RT @Minselhoz: Новый этап взаимодействия Минсельхоза России и Россельхозбанка. http://t.co/yKCMiMFT,,,,,,,,0
3442,497582507273890000,1407467889,Несчастье помогло: чем санкции Запада полезны Россельхозбанку,,,,,,,,0
3443,497583558060290000,1407468139,"В связи с тем, что проводимые ранее торги на ЭТП - www.sberbank-ast. по продаже имущества ООО «Югстройсервис» по лоту №1 и лоту №2 посредст",0,,,,,,,
3444,497583999054020000,1407468244,"""Банк Москвы"" выставил на электронные торги винные заводы ММВЗ и ""Корнет"" #бизнес",,,,,0,,,
3445,497587627739340000,1407469109,RT @Gorod_Proekt: Сбербанк явно что-то сделал с переводами через Сбербанк-Онлайн на избирательный счет.,0,,,,,,,
3446,497593435235570000,1407470494,RT @compkegegesma: кредит наличными втб 24 рассчитать http://t.co/NCputTTLRq,,0,,,,,,
3447,497595668807320000,1407471026,"7 августа 2014, 14:13, Travel.ru  -
 Оплата консульского сбора на визу в США через банк ВТБ 24 больше невозможна: это связано с включение",,-1,,,,,,
3448,497596868621500000,1407471313,Россельхозбанк и Газпромбанк оказались в санкционных списках&amp;#8230;,,,-1,,,,,-1
3449,497597770086500000,1407471527,"Объем вкладов в Марийском филиале Россельхозбанка  составил 3,5 млрд рублей.",,,,,,,,0
3450,497599253410110000,1407471881,«Россельхозбанк» «наживается» на санкциях? http://t.co/idhHkwiPnB http://t.co/kLCjWBHei1,,,,,,,,0
3451,497604209865690000,1407473063,RT @himera0666: Райфайзен Банк и Нацисты http://t.co/nQvmjJEOXw,,,,,,0,,
3452,497605238225120000,1407473308,RT @LupetaF: Сбербанк может повысить ставки по кредитам,-1,,,,,,,
3453,497605277764830000,1407473317,RT @oleasufe: Сбербанк и ВТБ пообещали выполнить обязательства перед клиентами,1,1,,,,,,
3454,497609441920160000,1407474310,"Goldman Sachs убрал Сбербанк из фокус-листа на покупку, заменив его Московской биржей",0,,,,,,,
3455,497612765650240000,1407475103,Россельхозбанк снизил ставки по кредитам личным подсобным хозяйствам.Россельхозбанк снизил ставки по кредитам для владельцев личных подсобн,,,,,,,,1
3456,497619526939590000,1407476715,"""Россельхозбанк"" (РСХБ) и ""Газпромбанк"" просят государственной поддержки в связи с наложенными на них санкциями, пишет газета ""Ведомости"".",,,0,,,,,0
3457,497620937584710000,1407477051,@sberbank Какому идиоту пришло в голову учить меня платить на сотовый в час тридцать ночи? Кто планирует у вас СМС-спам?,-1,,,,,,,
3458,497622008822100000,1407477306,#новости Сбербанк опровергает информацию о взрыве гранаты в одном из отделений Кургана: О взрыве в здании кред... http://t.co/ItVyTLNwuo,0,,,,,,,
