id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
703,618697916878850000,1436344052,Мобильная связь и Интернет в Грузии. Самый экономный - это билайн. Сим-карту можно купить по украинскому... http://t.co/ZIaYi11BhI,1,,,,,,
704,618702282356560000,1436345093,Когда твой друг работает в билайне,0,,,,,,
705,618705506463580000,1436345862,Мой любимый Билайн пишет мне каждый день.,1,,,,,,
1193,626262260256780000,1438147532,@imordvinov @News_krsk @MegaFonHelp дизайн реально приятный получился!,,,1,,,,
706,618712272161090000,1436347475,"@ru_mts Вся информация на скриншотах + абсурд в смс, с балансом то в плюсе, то в минусе... http://t.co/n9IuO3Mrce",,-1,,,,,
710,618754622375760000,1436357572,"@white_craic здравствуйте, напишите нам на blogs@mts.ru подробнее, попробуем помочь ^РЧ #МТС",,0,,,,,
711,618817764069910000,1436372626,"@megafonru @MegaFonHelp нужна помощь по ответу на моё обращение. получил отписку, ваш менеджер даже не вник в суть. подробности в личку",,,-1,,,,
712,618833870025300000,1436376466,"@Kazakevich у билайна очень хороший интернет, советую",1,,,,,,
713,618840101100060000,1436377952,"RT @arbuzov: В ЛНР включили МТС. &gt;2х недель не работал. Созвонились. Война надоела всем. По-моему, там к России сильно охладели. Типа ""разм…",,0,,,,,
715,618855631630510000,1436381655,"@u2barmaley, если у вас проблема со связью МТС, вы можете оставить свой отзыв на blogs@mts.ru, указав эти данные: http://t.co/FPCv4Uytr2 ^АР",,0,,,,,
718,618894264378990000,1436390865,С МТС у каждого есть шанс выиграть незабываемую поездку. Посмотри по-новому на свою страну. http://t.co/vLOWxa0fVE,,0,,,,,
719,618913356909560000,1436395417,"Звонили 2 часа назад, а смс о том, что звонили пришло только сейчас, долбаный мтс",,-1,,,,,
722,618983087561670000,1436412042,Абоненты «Ростелекома» пожаловались на сбой в доступе к западным соцсетям,,,,,-1,,
723,618984553886140000,1436412392,#МТС безопасность вашей компании обязана прекратить списания с телефонов без подтверждения пользователя #Беспредел,,-1,,,,,
724,619004585580060000,1436417168,"@ru_mts только вот вопрос: какой интернет будет у 2,3,4 сим после исчерпания лимита трафика? Ограничение скорости? Или полная блокировка?",,0,,,,,
728,619020405207120000,1436420940,"Самый худший оператор мтс
Пользуется большой популярностью
А сам даже на территории России по человечески не ловит",,-1,,,,,
729,619047925709210000,1436427501,#МТС улучшила связь на оживленных улицах городов Приморья #МТС продолжает улучшать качество связи в самых оживленных и популярных местах от,,1,,,,,
730,619062760761110000,1436431038,"RT @stilinskispn: Самый худший оператор мтс
Пользуется большой популярностью
А сам даже на территории России по человечески не ловит",,-1,,,,,
