term,tone
"согвасна,",1.24
"полходильник,",1.24
"наааконец,",1.24
"зелек,",1.24
"броневик,",1.24
"кисик,",1.24
"гречановская,",1.24
"рисуууй,",1.24
"средиземье,",1.24
"трехэтажный,",1.24
"фэшный,",1.24
"обыгрывать,",1.24
"школааааа,",1.24
"эмпата,",1.24
"ниггер,",1.24
"пантеон,",1.24
"пола,",1.24
"поцелуйчик,",1.24
"россиюшку,",1.24
"поль,",1.24
"Winston,",1.24
"кайфануть,",1.24
"тумблер,",1.24
"зима#,",1.24
"ауфа,",1.24
"рок-группа,",1.24
"~♥,",1.24
"анечка,",1.24
"Nation,",1.24
"редукточка,",1.24
"бегун,",1.24
"офигеееть,",1.24
"About,",1.24
"плюха,",1.24
"''=),",1.24
"пропотевать,",1.24
"Carter,",1.24
"жим,",1.24
"обнимашкииииии,",1.24
"девица,",1.24
"поживеть,",1.24
"партизанский,",1.24
"варенко,",1.24
"ооочееень,",1.24
"силушка,",1.24
"Last,",1.24
"застолье,",1.24
"утруждаться,",1.24
"альпы,",1.24
"бутин,",1.24
"кипешуя,",1.24
"отряхивать,",1.24
"прессвольчик,",1.24
"подпрыгивать,",1.24
"💬,",1.24
"асегда,",1.24
"Throwback,",1.24
"обожекажевкусно,",1.24
"аоаоаоаоао,",1.24
"энистон,",1.24
"Times,",1.24
"писюн,",1.24
"wanna,",1.24
"инфобизнес,",1.24
"гороскопный,",1.24
"стихия,",1.24
"отметать,",1.24
"vermanova,",1.24
"сервиз,",1.24
"псевдогазета,",1.24
"фаршик,",1.24
"#swaggashit,",1.24
"доствлять,",1.24
"#tired,",1.24
"Lirry,",1.24
"нигерка,",1.24
"шедевр,",1.24
"донейт,",1.24
"открыточка,",1.24
"милоооооо,",1.24
"7и,",1.24
"фейспалмить,",1.24
"мусорнуться,",1.24
"Bitch,",1.24
"манчестерский,",1.24
"эндер,",1.24
"продумывать,",1.24
"педро,",1.24
"выпуклый,",1.24
"ошень,",1.24
"FAVORIT,",1.24
"#йоркширский,",1.24
"мииииииш,",1.24
"мастерство,",1.24
"импортный,",1.24
"видюшка,",1.24
"хекджа,",1.24
"win,",1.24
"=))))),",1.24
"наташаааа,",1.24
"#rocoe,",1.24
"#Шувалов-а,",1.24
"ПРИВЕЬ,",1.24
"#bayreuth,",1.24
"Land,",1.24
"Lana,",1.24
"азазаххахабль,",1.24
"ееедать,",1.24
"визунчик,",1.24
"кремень,",1.24
"рябить,",1.24
"Party,",1.24
"рословка,",1.24
"sir,",1.24
"брюлика,",1.24
"изъян,",1.24
"настойчивый,",1.24
"instead,",1.24
"хо-хо,",1.24
"папарацци,",1.24
"трицадок,",1.24
"ауген,",1.24
"#smile…,",1.24
"яяяяя,",1.24
"теье,",1.24
"137,",1.24
"#театр…,",1.24
"енич,",1.24
"диииииико,",1.24
"прометей,",1.24
"рейдер,",1.24
"бифидобактерия,",1.24
"пастель#,",1.24
"интервал,",1.24
"степь,",1.24
"акапелльный,",1.24
"икроножный,",1.24
"теья,",1.24
"отбросик,",1.24
"#клуб,",1.24
"unbelievable,",1.24
"83,",1.24
"81,",1.24
"траходром,",1.24
"!!♥♥♥ ,",1.24
"ееееее,",1.24
"#live,",1.24
"азиатка,",1.24
"приседание,",1.24
"БР,",1.24
"БУ,",1.24
"#magazine,",1.24
"#php,",1.24
"ндааа,",1.24
"хлорофилл,",1.24
"БН,",1.24
"БМ,",1.24
"шреддингер,",1.24
"#Startrek,",1.24
"отклеиваться,",1.24
"поздравяю,",1.24
"сегодгя,",1.24
"пиздь,",1.24
"#люди,",1.24
"#физикабыла,",1.24
"базелюк,",1.24
"вухахах,",1.24
"^)/*,",1.24
"нащод,",1.24
"хочуха,",1.24
"Deutsch,",1.24
"faut,",1.24
"#наноблок!,",1.24
"ебломосква,",1.24
"#Eminem,",1.24
"тайник,",1.24
"YURSHA,",1.24
"рябенакк,",1.24
"маринушкаа,",1.24
"слипкнот,",1.24
"марроко,",1.24
"тушка,",1.24
"))))))))))))))))))))))),",1.24
"#отдых,",1.24
"ХЭ,",1.24
"просвещать,",1.24
"пармезан,",1.24
"щечка,",1.24
"тупак,",1.24
"бапа,",1.24
"елочный,",1.24
"благодарий,",1.24
"загул,",1.24
"Crocs,",1.24
"моня,",1.24
"однушка,",1.24
"покуражиться,",1.24
"днепр,",1.24
"женушка,",1.24
"вить,",1.24
"вколледж,",1.24
"joyriding,",1.24
"#счастлива,",1.24
"недогольф,",1.24
"#ps3,",1.24
"крыться,",1.24
"узбагоидзь,",1.24
"мэттью,",1.24
"по-деревенски,",1.24
"1декабря,",1.24
"svetik,",1.24
"astro7,",1.24
"немеряннно,",1.24
"одын,",1.24
"чистопрудный,",1.24
"BorovikRustam,",1.24
"TEEN,",1.24
"законч,",1.24
"#РёукТайм,",1.24
"планшетка,",1.24
"#ГОИПАЦА.,",1.24
"виртуалка,",1.24
"траблмейкер,",1.24
"копь,",1.24
"россо,",1.24
"Hearthstone,",1.24
"блииииииинчиикиииииииииииииииии,",1.24
"#явсёсказал,",1.24
"бибс,",1.24
"Distagon,",1.24
"иос,",1.24
"#МыЛюбимМороза,",1.24
"????????!,",1.24
"победный,",1.24
"маруся,",1.24
"домааааа,",1.24
"сиреневый,",1.24
"3760,",1.24
"основоположник,",1.24
"Asus,",1.24
"кнешный,",1.24
"брюки,",1.24
"авутобус,",1.24
"лунь,",1.24
"абажур,",1.24
"#спать,",1.24
"Range,",1.24
"ятинсотес,",1.24
"рабозарл,",1.24
"ссиуико,",1.24
"парижский,",1.24
"#weather,",1.24
"мосян,",1.24
"сукиии,",1.24
"#подарок,",1.24
"ДК,",1.24
"ДВ,",1.24
"любимооооооооооое,",1.24
"криспать,",1.24
":-))))))),",1.24
"made,",1.24
"алрос,",1.24
"перчик,",1.24
"SmDrQiBmmV,",1.24
"торо,",1.24
"8bit,",1.24
"сис,",1.24
"Universe,",1.24
"Marie,",1.24
"Tico,",1.24
"зенитовский,",1.24
"нооооууу,",1.24
"клаааассс,",1.24
"Route,",1.24
"син,",1.24
"пупырышек,",1.24
"Garbage,",1.24
"Andreas,",1.24
"klyushina,",1.24
"#Ларри,",1.24
"#МЫСЛЕННООБНИМАЮТЕБЯ,",1.24
"серъезно,",1.24
"фрутинг,",1.24
"#премьера!,",1.24
"цпкио,",1.24
"айнара,",1.24
"Wears,",1.24
"#linux,",1.24
"жина,",1.24
"чили,",1.24
"чилл,",1.24
"тщеславный,",1.24
"Аеее,",1.24
"хулиганка,",1.24
"космо,",1.24
"#пятница,",1.24
"забраковывать,",1.24
"хант,",1.24
"shopfans,",1.24
"зашипперять,",1.24
"#насамомделеда,",1.24
"ахуееееть,",1.24
"древнеславянский,",1.24
"13.30,",1.24
"🍌,",1.24
"#графорлов…,",1.24
"пельмешек,",1.24
"бронзоветь,",1.24
"хани,",1.24
"Ва,",1.24
"обесцвечивать,",1.24
";)))))',",1.24
"армагеддца,",1.24
"ВП,",1.24
"ВИ,",1.24
"🐹,",1.24
"прувет,",1.24
"Е1,",1.24
"ретвитит,",1.24
"Touch,",1.24
"масленица,",1.24
"3128985352292,",1.24
"средиземноморский,",1.24
"командный,",1.24
"репрессивный,",1.24
"девчули,",1.24
"#ахаха,",1.24
"вопиющий,",1.24
"йохууууууууу,",1.24
"dobryakova,",1.24
"димыч,",1.24
"Attero,",1.24
"мимино,",1.24
"перерождаться,",1.24
"зазаззаа,",1.24
"скачка,",1.24
"съездие,",1.24
"тихонько,",1.24
"девчуль,",1.24
"сдесить,",1.24
"мощняк,",1.24
"долорес,",1.24
"яажахуеть,",1.24
"2300,",1.24
"вплотную,",1.24
"лублуууу,",1.24
"психея,",1.24
"уиллис,",1.24
"оповещать,",1.24
"белл,",1.24
"Rtw,",1.24
"колин,",1.24
"тухачевский,",1.24
"типяя,",1.24
"опаздание,",1.24
"дэтак,",1.24
"YotaPhone,",1.24
"фамильный,",1.24
"Sonic,",1.24
"вглаживать,",1.24
"крыск,",1.24
"HerStreis,",1.24
"небритость,",1.24
"поплавок,",1.24
"ледник,",1.24
"#завтрабылавойна,",1.24
"сучечкиииии,",1.24
"#ямелкий,",1.24
"веранда,",1.24
"усех,",1.24
"дзержинск,",1.24
"аххвхвхввх,",1.24
"гулена,",1.24
"мятый,",1.24
"исконно,",1.24
"zrjT4Ru3eZ,",1.24
"олей,",1.24
"нашлаааа,",1.24
"пение,",1.24
"axaxaxaxa,",1.24
"Premium,",1.24
"#topshopgaleria,",1.24
"кекси,",1.24
"кыся,",1.24
"}:),",1.24
"сборы,",1.24
"божиииии,",1.24
"🍺,",1.24
"#задержание,",1.24
"#1DMyLive,",1.24
"нетизивать,",1.24
"изумительно,",1.24
"чокнуться,",1.24
"гламберт,",1.24
"halloween,",1.24
"#Huawei,",1.24
"портос,",1.24
"доставляться,",1.24
"#Wor',",1.24
"yDU6IkJp9E,",1.24
"отважный,",1.24
"#Рождественская,",1.24
"окагчание,",1.24
"джони,",1.24
"инглить,",1.24
"107,",1.24
"#сансара,",1.24
"бодбадривать,",1.24
"#KatyRoar,",1.24
"#seo,",1.24
"читаемый,",1.24
"В1,",1.24
"халметова,",1.24
"сайз,",1.24
"#freeandopen,",1.24
"Kinderland,",1.24
"#взаимофолловинг,",1.24
"эдакий,",1.24
"онлай,",1.24
"туситься,",1.24
"заквашивать,",1.24
"пленочный,",1.24
"щясть,",1.24
"полюб,",1.24
"урывать,",1.24
"спасипааа,",1.24
"гриииииб,",1.24
"wisp,",1.24
"оох,",1.24
"OSmovies,",1.24
"пижамный,",1.24
"бегович,",1.24
"цукенберг,",1.24
"мооощь,",1.24
"запаздывать,",1.24
"милостиприятностиии,",1.24
"old,",1.24
"салоед,",1.24
"няз,",1.24
"NiMM5LGZ5j,",1.24
"клееевый,",1.24
"ахпхах,",1.24
"провалять,",1.24
"wylsacom,",1.24
"JAZZ,",1.24
"Funky,",1.24
"свао,",1.24
"мильон,",1.24
".! ,",1.24
"няя,",1.24
"бугагага,",1.24
"L2,",1.24
"ротация,",1.24
"коптильня,",1.24
"МБЛ,",1.24
"аплодисменты,",1.24
"арас,",1.24
"МБФ,",1.24
"мсье,",1.24
"проектыпроектыпроект,",1.24
"прямая,",1.24
"арарат,",1.24
"#любимыйбаскет,",1.24
"вейбо,",1.24
"дет,",1.24
"#СЧАСТЬЕЕСТЬ,",1.24
"Squad,",1.24
"#хорошиедетинеплачут,",1.24
"рябятки,",1.24
"Occulti,",1.24
"DeathShort,",1.24
"#СоколовскийЯхочутебя,",1.24
"учиииись,",1.24
"доковылять,",1.24
"жоница,",1.24
"свежак,",1.24
"всееее,",1.24
"ащщщ,",1.24
"кор,",1.24
"проводной,",1.24
"водолейчик,",1.24
"моожет,",1.24
"#bengal#cat,",1.24
"шашкин,",1.24
"falling,",1.24
"барьер,",1.24
"#Follow,",1.24
"предощущение,",1.24
"crazyday,",1.24
"Born,",1.24
"увечье,",1.24
"берложный,",1.24
"быренький,",1.24
"loving,",1.24
"#слэш,",1.24
"копна,",1.24
"SweetMusicPro,",1.24
"карлос,",1.24
"нямок,",1.24
"полнеть,",1.24
"👾,",1.24
"куся,",1.24
"потусил,",1.24
"юнити,",1.24
"❄️❄️❄️❄,",1.24
"физручок,",1.24
"denisque,",1.24
"свидеться,",1.24
"?“,",1.24
"#нервы,",1.24
"айлалалал,",1.24
"5YzRMFr9D6,",1.24
"аайи,",1.24
"шофер,",1.24
"утопление,",1.24
"Zemna,",1.24
"#мило,",1.24
"дняра,",1.24
"Еminem,",1.24
"перебарщивать,",1.24
"акакий,",1.24
"^_______^,",1.24
"невыкладыв,",1.24
"судоку,",1.24
"лодыгин,",1.24
"почевать,",1.24
"чехлить,",1.24
"клизма,",1.24
"заинтреговал,",1.24
"путеводитель,",1.24
"Valeria,",1.24
"#наташакоролева,",1.24
"=-)))))))),",1.24
"отговаривать,",1.24
"фруктовый,",1.24
"аштанга,",1.24
"#SPARTAK,",1.24
"манек,",1.24
"say,",1.24
"#красныерозы,",1.24
"конституционный,",1.24
"боджа,",1.24
"голдивна,",1.24
"басс,",1.24
"створ,",1.24
"aonecafe,",1.24
"#instasize,",1.24
"осинный,",1.24
"#Торпедо,",1.24
"спли,",1.24
"ol4ik,",1.24
"#new_collection,",1.24
"ахахахахаххаххахахахахахаххахахахахаах,",1.24
"мезоморф,",1.24
"активистка,",1.24
"слойка,",1.24
"заказывать,",1.24
"выкляньчить,",1.24
"!!:),",1.24
"лезбиянка,",1.24
"прилучной,",1.24
"паковать,",1.24
"XIX,",1.24
"#ЗимняяСказка,",1.24
"″,",1.24
"постибаться,",1.24
"оливеееер,",1.24
"политтехнология,",1.24
"пална,",1.24
"Мррррр,",1.24
"крабик,",1.24
"миядзаки,",1.24
"беспорный,",1.24
"realcnu,",1.24
"ромуло,",1.24
"майдони,",1.24
"крутущий,",1.24
">___<,",1.24
"щаслиф,",1.24
"растерзание,",1.24
"чертенок,",1.24
"IIIII,",1.24
"брусничный,",1.24
"ихиххи,",1.24
"утрянняя,",1.24
"подсыпать,",1.24
"#небезпечнатварина,",1.24
"слай,",1.24
"#rain,",1.24
"#Голос,",1.24
"человечик,",1.24
"каруселки,",1.24
"никитос,",1.24
"злорадствовать,",1.24
"♥️❤️,",1.24
"азазаззазза,",1.24
"Loki,",1.24
"summer,",1.24
"Люц,",1.24
"свиблово,",1.24
"разведчик,",1.24
"полувековой,",1.24
"семек,",1.24
"киссоман,",1.24
"лирик,",1.24
"zvottakvot,",1.24
"，,",1.24
"пазитифффффффной,",1.24
"санкт,",1.24
"закатнуться,",1.24
"#гапчинская,",1.24
"цонг,",1.24
"киисонька,",1.24
"ааааааааааааааааааааааахахахахахахахахах,",1.24
"пхахахахха,",1.24
"#пр,",1.24
"иихихий,",1.24
"#yeahbaby,",1.24
"........!,",1.24
"дашка,",1.24
"philadelphia,",1.24
"Collection,",1.24
"ашер,",1.24
"машуня,",1.24
"|||,",1.24
"взахлеб,",1.24
"#Misfits,",1.24
"бункер,",1.24
"Мммрррр,",1.24
"complete,",1.24
"Luciano,",1.24
"кукурузыч,",1.24
"мхихмхмхмха,",1.24
"плакатик,",1.24
"дваписятьчетырочка,",1.24
"How,",1.24
"пурпурный,",1.24
"#girl…,",1.24
"татарников,",1.24
"телеэкранный,",1.24
"одуплиться,",1.24
"кинчев,",1.24
"Promo,",1.24
"несущий,",1.24
"цру,",1.24
"photosport,",1.24
"Romeo,",1.24
"бибикать,",1.24
"скороход,",1.24
"трактовать,",1.24
"#mersi#конфеты#чайсконфетками#нямням#сластена,",1.24
"удалец,",1.24
"птичкин,",1.24
"северус,",1.24
"тоооочно,",1.24
"колтышево,",1.24
"наковальня,",1.24
"сумашевствие,",1.24
"мазлтоф,",1.24
"какооое,",1.24
"какооой,",1.24
"#КофеВебРазработчика,",1.24
"хахахахахаахахах,",1.24
"#riw2013?,",1.24
"эвей,",1.24
"вельвет,",1.24
"сущевский,",1.24
"гиперобщительность,",1.24
"корс,",1.24
"#инфоконференция…,",1.24
"тусииииииить,",1.24
"фапл,",1.24
"занятно,",1.24
"пробиваться,",1.24
"eyhEy1DgQd,",1.24
"гребец,",1.24
"фусилли,",1.24
"крисп,",1.24
"эээхх,",1.24
"папулярнасть,",1.24
"корп,",1.24
"митч,",1.24
"яху,",1.24
"#мысли,",1.24
"дебиан,",1.24
"производный,",1.24
"ready,",1.24
"мб01,",1.24
"эксплей,",1.24
"пирожное,",1.24
"#мега…,",1.24
"хуууу,",1.24
"фэдди,",1.24
"большоое,",1.24
"#cosmetics,",1.24
"оквард,",1.24
"иннер,",1.24
"лимонный,",1.24
"github,",1.24
"джон,",1.24
"66000,",1.24
"дыдка,",1.24
"499,",1.24
"эдди,",1.24
"спальня,",1.24
"p5k,",1.24
"фэст,",1.24
"океееей,",1.24
"крутецкий,",1.24
"дрон,",1.24
"столький,",1.24
